640,0
295,0
489,0
0,1
221,0
219,0
182,0
177,0
0,1
417,0
720,0
681,0
186,0
370,0
645,0
663,0
665,0
567,0
366,0
521,0
312,0
691,0
500,0
362,0
233,0
415,0
178,0
315,0
617,0
145,0
0,1
526,0
429,0
553,0
561,0
639,0
0,1
0,1
85,0
0,1
418,0
0,1
729,0
593,0
433,0
642,0
525,0
366,0
478,0
160,0
156,0
0,1
119,0
646,0
410,0
342,0
329,0
578,0
647,0
215,0
712,0
711,0
730,0
409,0
532,0
560,0
317,0
562,0
561,0
392,0
610,0
247,0
455,0
608,0
109,0
156,0
519,0
624,0
512,0
265,0
0,1
658,0
313,0
161,0
573,0
713,0
492,0
170,0
559,0
407,0
375,0
539,0
387,0
373,0
217,0
187,0
202,0
523,0
0,1
0,1
183,0
618,0
267,0
627,0
494,0
366,0
0,1
282,0
258,0
554,0
537,0
299,0
481,0
118,0
450,0
322,0
100,0
210,0
482,0
648,0
607,0
125,0
456,0
262,0
488,0
662,0
439,0
680,0
454,0
446,0
700,0
627,0
332,0
236,0
523,0
95,0
591,0
564,0
366,0
117,0
387,0
171,0
406,0
136,0
279,0
124,0
448,0
369,0
324,0
199,0
285,0
199,0
314,0
731,0
451,0
0,1
662,0
159,0
0,1
384,0
594,0
708,0
279,0
195,0
212,0
0,1
279,0
0,1
624,0
635,0
178,0
280,0
0,1
574,0
406,0
344,0
687,0
122,0
702,0
280,0
311,0
255,0
469,0
614,0
255,0
188,0
673,0
185,0
336,0
681,0
558,0
199,0
657,0
106,0
384,0
138,0
167,0
653,0
199,0
0,1
556,0
366,0
329,0
620,0
208,0
724,0
233,0
164,0
115,0
203,0
433,0
415,0
448,0
170,0
297,0
692,0
348,0
239,0
145,0
674,0
189,0
693,0
141,0
115,0
0,1
515,0
242,0
224,0
436,0
430,0
273,0
260,0
0,1
591,0
149,0
262,0
584,0
371,0
416,0
688,0
563,0
117,0
372,0
279,0
277,0
659,0
239,0
614,0
166,0
374,0
556,0
345,0
335,0
687,0
450,0
393,0
470,0
681,0
606,0
174,0
380,0
148,0
424,0
435,0
728,0
562,0
687,0
580,0
202,0
371,0
537,0
0,1
477,0
178,0
302,0
0,1
105,0
531,0
626,0
261,0
173,0
450,0
595,0
498,0
406,0
313,0
160,0
145,0
263,0
0,1
308,0
633,0
171,0
722,0
336,0
168,0
552,0
291,0
0,1
0,1
651,0
543,0
0,1
397,0
711,0
337,0
409,0
84,0
137,0
303,0
334,0
300,0
0,1
198,0
0,1
418,0
501,0
216,0
552,0
0,1
239,0
129,0
655,0
400,0
119,0
260,0
558,0
661,0
541,0
564,0
673,0
461,0
376,0
708,0
126,0
355,0
313,0
525,0
428,0
440,0
96,0
0,1
729,0
108,0
218,0
0,1
515,0
709,0
269,0
335,0
731,0
498,0
453,0
654,0
167,0
562,0
183,0
714,0
491,0
713,0
547,0
432,0
443,0
191,0
408,0
559,0
536,0
711,0
352,0
233,0
419,0
437,0
253,0
416,0
535,0
461,0
470,0
318,0
438,0
728,0
643,0
437,0
495,0
365,0
360,0
651,0
195,0
532,0
634,0
675,0
514,0
449,0
376,0
225,0
630,0
0,1
0,1
434,0
0,1
394,0
656,0
440,0
100,0
177,0
125,0
624,0
628,0
584,0
210,0
334,0
581,0
122,0
0,1
345,0
476,0
389,0
264,0
660,0
190,0
167,0
604,0
694,0
605,0
248,0
187,0
503,0
290,0
229,0
206,0
311,0
612,0
130,0
0,1
701,0
297,0
135,0
593,0
193,0
708,0
0,1
516,0
558,0
183,0
546,0
171,0
649,0
203,0
425,0
578,0
383,0
582,0
450,0
345,0
455,0
688,0
522,0
227,0
246,0
0,1
422,0
547,0
621,0
542,0
557,0
590,0
107,0
681,0
452,0
289,0
658,0
514,0
0,1
484,0
687,0
609,0
645,0
604,0
0,1
339,0
450,0
453,0
189,0
169,0
0,1
634,0
125,0
577,0
130,0
361,0
586,0
541,0
177,0
475,0
351,0
723,0
334,0
448,0
672,0
0,1
726,0
598,0
558,0
0,1
351,0
513,0
667,0
264,0
385,0
0,1
593,0
104,0
459,0
0,1
262,0
514,0
673,0
377,0
360,0
0,1
728,0
215,0
602,0
173,0
680,0
222,0
165,0
282,0
659,0
105,0
326,0
654,0
693,0
152,0
712,0
312,0
655,0
647,0
566,0
309,0
653,0
427,0
402,0
380,0
467,0
654,0
163,0
408,0
299,0
512,0
469,0
295,0
717,0
340,0
458,0
665,0
551,0
612,0
215,0
479,0
707,0
531,0
401,0
668,0
673,0
381,0
249,0
596,0
296,0
83,0
173,0
217,0
500,0
565,0
586,0
235,0
487,0
0,1
633,0
0,1
519,0
370,0
340,0
505,0
699,0
0,1
438,0
519,0
668,0
643,0
266,0
643,0
443,0
656,0
580,0
384,0
306,0
97,0
249,0
591,0
170,0
411,0
0,1
659,0
245,0
653,0
163,0
721,0
660,0
0,1
0,1
448,0
424,0
374,0
221,0
391,0
429,0
649,0
179,0
366,0
561,0
434,0
277,0
272,0
359,0
-1,-1
